pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,is_exoplanet
2459383.675,3.6528112,2.684,3480.0,9.5330712,481.9169727,1255.46077,10.8173,268.43,5780.0,4.35513,1.21,0.0
